constructorResultsId,raceId,constructorId,points,date,constructor_results_rownum
3792,335,33,4.0,1990-10-21 00:00:00,constructor_results_3792
3793,335,3,5.0,1990-10-21 00:00:00,constructor_results_3793
3794,335,25,1.0,1990-10-21 00:00:00,constructor_results_3794
3795,335,27,0.0,1990-10-21 00:00:00,constructor_results_3795
3796,335,18,0.0,1990-10-21 00:00:00,constructor_results_3796
3797,335,21,0.0,1990-10-21 00:00:00,constructor_results_3797
3798,335,32,0.0,1990-10-21 00:00:00,constructor_results_3798
3799,335,6,0.0,1990-10-21 00:00:00,constructor_results_3799
3800,335,35,0.0,1990-10-21 00:00:00,constructor_results_3800
3801,335,41,0.0,1990-10-21 00:00:00,constructor_results_3801
3802,335,34,0.0,1990-10-21 00:00:00,constructor_results_3802
3803,335,1,0.0,1990-10-21 00:00:00,constructor_results_3803
3804,335,45,0.0,1990-10-21 00:00:00,constructor_results_3804
3805,335,39,0.0,1990-10-21 00:00:00,constructor_results_3805
3806,335,42,0.0,1990-10-21 00:00:00,constructor_results_3806
3807,336,22,9.0,1990-11-04 00:00:00,constructor_results_3807
3808,336,6,10.0,1990-11-04 00:00:00,constructor_results_3808
3809,336,1,3.0,1990-11-04 00:00:00,constructor_results_3809
3810,336,3,3.0,1990-11-04 00:00:00,constructor_results_3810
3811,336,25,0.0,1990-11-04 00:00:00,constructor_results_3811
3812,336,18,0.0,1990-11-04 00:00:00,constructor_results_3812
3813,336,27,0.0,1990-11-04 00:00:00,constructor_results_3813
3814,336,34,0.0,1990-11-04 00:00:00,constructor_results_3814
3815,336,45,0.0,1990-11-04 00:00:00,constructor_results_3815
3816,336,35,0.0,1990-11-04 00:00:00,constructor_results_3816
3817,336,39,0.0,1990-11-04 00:00:00,constructor_results_3817
3818,336,32,0.0,1990-11-04 00:00:00,constructor_results_3818
3819,336,41,0.0,1990-11-04 00:00:00,constructor_results_3819
3820,336,33,0.0,1990-11-04 00:00:00,constructor_results_3820
3821,336,21,0.0,1990-11-04 00:00:00,constructor_results_3821
3822,336,42,0.0,1990-11-04 00:00:00,constructor_results_3822
3823,1,23,18.0,2009-03-29 06:00:00,constructor_results_3823
3824,1,1,0.0,2009-03-29 06:00:00,constructor_results_3824
3825,1,7,11.0,2009-03-29 06:00:00,constructor_results_3825
3826,1,4,4.0,2009-03-29 06:00:00,constructor_results_3826
3827,1,3,3.0,2009-03-29 06:00:00,constructor_results_3827
3828,1,5,3.0,2009-03-29 06:00:00,constructor_results_3828
3829,1,10,0.0,2009-03-29 06:00:00,constructor_results_3829
3830,1,2,0.0,2009-03-29 06:00:00,constructor_results_3830
3831,1,9,0.0,2009-03-29 06:00:00,constructor_results_3831
3832,1,6,0.0,2009-03-29 06:00:00,constructor_results_3832
3833,2,23,7.0,2009-04-05 09:00:00,constructor_results_3833
3834,2,2,4.0,2009-04-05 09:00:00,constructor_results_3834
3835,2,7,5.5,2009-04-05 09:00:00,constructor_results_3835
3836,2,9,1.5,2009-04-05 09:00:00,constructor_results_3836
3837,2,1,1.0,2009-04-05 09:00:00,constructor_results_3837
3838,2,3,0.5,2009-04-05 09:00:00,constructor_results_3838
3839,2,6,0.0,2009-04-05 09:00:00,constructor_results_3839
3840,2,5,0.0,2009-04-05 09:00:00,constructor_results_3840
3841,2,4,0.0,2009-04-05 09:00:00,constructor_results_3841
3842,2,10,0.0,2009-04-05 09:00:00,constructor_results_3842
3843,3,9,18.0,2009-04-19 07:00:00,constructor_results_3843
3844,3,23,11.0,2009-04-19 07:00:00,constructor_results_3844
3845,3,1,7.0,2009-04-19 07:00:00,constructor_results_3845
3846,3,7,2.0,2009-04-19 07:00:00,constructor_results_3846
3847,3,5,1.0,2009-04-19 07:00:00,constructor_results_3847
3848,3,4,0.0,2009-04-19 07:00:00,constructor_results_3848
3849,3,6,0.0,2009-04-19 07:00:00,constructor_results_3849
3850,3,2,0.0,2009-04-19 07:00:00,constructor_results_3850
3851,3,10,0.0,2009-04-19 07:00:00,constructor_results_3851
3852,3,3,0.0,2009-04-19 07:00:00,constructor_results_3852
3853,4,23,14.0,2009-04-26 12:00:00,constructor_results_3853
3854,4,9,8.0,2009-04-26 12:00:00,constructor_results_3854
3855,4,7,8.0,2009-04-26 12:00:00,constructor_results_3855
3856,4,1,5.0,2009-04-26 12:00:00,constructor_results_3856
3857,4,6,3.0,2009-04-26 12:00:00,constructor_results_3857
3858,4,4,1.0,2009-04-26 12:00:00,constructor_results_3858
3859,4,3,0.0,2009-04-26 12:00:00,constructor_results_3859
3860,4,5,0.0,2009-04-26 12:00:00,constructor_results_3860
3861,4,10,0.0,2009-04-26 12:00:00,constructor_results_3861
3862,4,2,0.0,2009-04-26 12:00:00,constructor_results_3862
3863,5,23,18.0,2009-05-10 12:00:00,constructor_results_3863
3864,5,9,11.0,2009-05-10 12:00:00,constructor_results_3864
3865,5,4,4.0,2009-05-10 12:00:00,constructor_results_3865
3866,5,6,3.0,2009-05-10 12:00:00,constructor_results_3866
3867,5,2,2.0,2009-05-10 12:00:00,constructor_results_3867
3868,5,3,1.0,2009-05-10 12:00:00,constructor_results_3868
3869,5,1,0.0,2009-05-10 12:00:00,constructor_results_3869
3870,5,7,0.0,2009-05-10 12:00:00,constructor_results_3870
3871,5,10,0.0,2009-05-10 12:00:00,constructor_results_3871
3872,5,5,0.0,2009-05-10 12:00:00,constructor_results_3872
3873,6,23,18.0,2009-05-24 12:00:00,constructor_results_3873
3874,6,6,11.0,2009-05-24 12:00:00,constructor_results_3874
3875,6,9,4.0,2009-05-24 12:00:00,constructor_results_3875
3876,6,3,3.0,2009-05-24 12:00:00,constructor_results_3876
3877,6,4,2.0,2009-05-24 12:00:00,constructor_results_3877
3878,6,5,1.0,2009-05-24 12:00:00,constructor_results_3878
3879,6,10,0.0,2009-05-24 12:00:00,constructor_results_3879
3880,6,7,0.0,2009-05-24 12:00:00,constructor_results_3880
3881,6,2,0.0,2009-05-24 12:00:00,constructor_results_3881
3882,6,1,0.0,2009-05-24 12:00:00,constructor_results_3882
3883,7,23,10.0,2009-06-07 12:00:00,constructor_results_3883
3884,7,9,14.0,2009-06-07 12:00:00,constructor_results_3884
3885,7,7,6.0,2009-06-07 12:00:00,constructor_results_3885
3886,7,3,4.0,2009-06-07 12:00:00,constructor_results_3886
3887,7,6,3.0,2009-06-07 12:00:00,constructor_results_3887
3888,7,2,2.0,2009-06-07 12:00:00,constructor_results_3888
3889,7,4,0.0,2009-06-07 12:00:00,constructor_results_3889
3890,7,1,0.0,2009-06-07 12:00:00,constructor_results_3890
3891,7,5,0.0,2009-06-07 12:00:00,constructor_results_3891
3892,7,10,0.0,2009-06-07 12:00:00,constructor_results_3892
3893,8,9,18.0,2009-06-21 12:00:00,constructor_results_3893
3894,8,23,9.0,2009-06-21 12:00:00,constructor_results_3894
3895,8,6,6.0,2009-06-21 12:00:00,constructor_results_3895
3896,8,3,4.0,2009-06-21 12:00:00,constructor_results_3896
3897,8,7,2.0,2009-06-21 12:00:00,constructor_results_3897
3898,8,10,0.0,2009-06-21 12:00:00,constructor_results_3898
3899,8,4,0.0,2009-06-21 12:00:00,constructor_results_3899
3900,8,2,0.0,2009-06-21 12:00:00,constructor_results_3900
3901,8,1,0.0,2009-06-21 12:00:00,constructor_results_3901
3902,8,5,0.0,2009-06-21 12:00:00,constructor_results_3902
3903,9,9,18.0,2009-07-12 12:00:00,constructor_results_3903
3904,9,6,6.0,2009-07-12 12:00:00,constructor_results_3904
3905,9,3,5.0,2009-07-12 12:00:00,constructor_results_3905
3906,9,23,7.0,2009-07-12 12:00:00,constructor_results_3906
3907,9,4,2.0,2009-07-12 12:00:00,constructor_results_3907
3908,9,1,1.0,2009-07-12 12:00:00,constructor_results_3908
3909,9,7,0.0,2009-07-12 12:00:00,constructor_results_3909
3910,9,2,0.0,2009-07-12 12:00:00,constructor_results_3910
3911,9,10,0.0,2009-07-12 12:00:00,constructor_results_3911
3912,9,5,0.0,2009-07-12 12:00:00,constructor_results_3912
3913,10,1,14.0,2009-07-26 12:00:00,constructor_results_3913
3914,10,6,8.0,2009-07-26 12:00:00,constructor_results_3914
3915,10,9,6.0,2009-07-26 12:00:00,constructor_results_3915
3916,10,3,5.0,2009-07-26 12:00:00,constructor_results_3916
3917,10,7,4.0,2009-07-26 12:00:00,constructor_results_3917
3918,10,23,2.0,2009-07-26 12:00:00,constructor_results_3918
3919,10,2,0.0,2009-07-26 12:00:00,constructor_results_3919
3920,10,4,0.0,2009-07-26 12:00:00,constructor_results_3920
3921,10,10,0.0,2009-07-26 12:00:00,constructor_results_3921
3922,10,5,0.0,2009-07-26 12:00:00,constructor_results_3922
3923,11,23,12.0,2009-08-23 12:00:00,constructor_results_3923
3924,11,1,13.0,2009-08-23 12:00:00,constructor_results_3924
3925,11,6,6.0,2009-08-23 12:00:00,constructor_results_3925
3926,11,3,4.0,2009-08-23 12:00:00,constructor_results_3926
3927,11,4,3.0,2009-08-23 12:00:00,constructor_results_3927
3928,11,2,1.0,2009-08-23 12:00:00,constructor_results_3928
3929,11,9,0.0,2009-08-23 12:00:00,constructor_results_3929
3930,11,10,0.0,2009-08-23 12:00:00,constructor_results_3930
3931,11,7,0.0,2009-08-23 12:00:00,constructor_results_3931
3932,11,5,0.0,2009-08-23 12:00:00,constructor_results_3932
3933,12,6,10.0,2009-08-30 12:00:00,constructor_results_3933
3934,12,10,8.0,2009-08-30 12:00:00,constructor_results_3934
3935,12,9,6.0,2009-08-30 12:00:00,constructor_results_3935
3936,12,2,9.0,2009-08-30 12:00:00,constructor_results_3936
3937,12,1,3.0,2009-08-30 12:00:00,constructor_results_3937
3938,12,23,2.0,2009-08-30 12:00:00,constructor_results_3938
3939,12,3,1.0,2009-08-30 12:00:00,constructor_results_3939
3940,12,7,0.0,2009-08-30 12:00:00,constructor_results_3940
3941,12,5,0.0,2009-08-30 12:00:00,constructor_results_3941
3942,12,4,0.0,2009-08-30 12:00:00,constructor_results_3942
3943,13,23,18.0,2009-09-13 12:00:00,constructor_results_3943
3944,13,6,6.0,2009-09-13 12:00:00,constructor_results_3944
3945,13,10,5.0,2009-09-13 12:00:00,constructor_results_3945
3946,13,4,4.0,2009-09-13 12:00:00,constructor_results_3946
3947,13,1,3.0,2009-09-13 12:00:00,constructor_results_3947
3948,13,2,2.0,2009-09-13 12:00:00,constructor_results_3948
3949,13,9,1.0,2009-09-13 12:00:00,constructor_results_3949
3950,13,3,0.0,2009-09-13 12:00:00,constructor_results_3950
3951,13,7,0.0,2009-09-13 12:00:00,constructor_results_3951
3952,13,5,0.0,2009-09-13 12:00:00,constructor_results_3952
3953,14,1,12.0,2009-09-27 12:00:00,constructor_results_3953
3954,14,7,8.0,2009-09-27 12:00:00,constructor_results_3954
3955,14,4,6.0,2009-09-27 12:00:00,constructor_results_3955
3956,14,9,5.0,2009-09-27 12:00:00,constructor_results_3956
3957,14,23,7.0,2009-09-27 12:00:00,constructor_results_3957
3958,14,2,1.0,2009-09-27 12:00:00,constructor_results_3958
3959,14,3,0.0,2009-09-27 12:00:00,constructor_results_3959
3960,14,6,0.0,2009-09-27 12:00:00,constructor_results_3960
3961,14,10,0.0,2009-09-27 12:00:00,constructor_results_3961
3962,14,5,0.0,2009-09-27 12:00:00,constructor_results_3962
3963,15,9,10.0,2009-10-04 05:00:00,constructor_results_3963
3964,15,7,8.0,2009-10-04 05:00:00,constructor_results_3964
3965,15,1,6.0,2009-10-04 05:00:00,constructor_results_3965
3966,15,6,5.0,2009-10-04 05:00:00,constructor_results_3966
3967,15,3,4.0,2009-10-04 05:00:00,constructor_results_3967
3968,15,2,3.0,2009-10-04 05:00:00,constructor_results_3968
3969,15,23,3.0,2009-10-04 05:00:00,constructor_results_3969
3970,15,4,0.0,2009-10-04 05:00:00,constructor_results_3970
3971,15,10,0.0,2009-10-04 05:00:00,constructor_results_3971
3972,15,5,0.0,2009-10-04 05:00:00,constructor_results_3972
3973,16,9,15.0,2009-10-18 16:00:00,constructor_results_3973
3974,16,2,8.0,2009-10-18 16:00:00,constructor_results_3974
3975,16,1,6.0,2009-10-18 16:00:00,constructor_results_3975
3976,16,23,5.0,2009-10-18 16:00:00,constructor_results_3976
3977,16,6,3.0,2009-10-18 16:00:00,constructor_results_3977
3978,16,5,2.0,2009-10-18 16:00:00,constructor_results_3978
3979,16,7,0.0,2009-10-18 16:00:00,constructor_results_3979
3980,16,10,0.0,2009-10-18 16:00:00,constructor_results_3980
3981,16,4,0.0,2009-10-18 16:00:00,constructor_results_3981
3982,16,3,0.0,2009-10-18 16:00:00,constructor_results_3982
3983,356,6,9.0,1989-03-26 00:00:00,constructor_results_3983
3984,356,1,6.0,1989-03-26 00:00:00,constructor_results_3984
3985,356,37,4.0,1989-03-26 00:00:00,constructor_results_3985
3986,356,22,4.0,1989-03-26 00:00:00,constructor_results_3986
3987,356,21,2.0,1989-03-26 00:00:00,constructor_results_3987
3988,356,25,0.0,1989-03-26 00:00:00,constructor_results_3988
3989,356,32,0.0,1989-03-26 00:00:00,constructor_results_3989
3990,356,27,0.0,1989-03-26 00:00:00,constructor_results_3990
3991,356,33,0.0,1989-03-26 00:00:00,constructor_results_3991
3992,356,35,0.0,1989-03-26 00:00:00,constructor_results_3992
3993,356,48,0.0,1989-03-26 00:00:00,constructor_results_3993
3994,356,3,0.0,1989-03-26 00:00:00,constructor_results_3994
3995,356,49,0.0,1989-03-26 00:00:00,constructor_results_3995
3996,356,34,0.0,1989-03-26 00:00:00,constructor_results_3996
3997,356,45,0.0,1989-03-26 00:00:00,constructor_results_3997
3998,356,18,0.0,1989-03-26 00:00:00,constructor_results_3998
3999,356,44,0.0,1989-03-26 00:00:00,constructor_results_3999
4000,356,42,0.0,1989-03-26 00:00:00,constructor_results_4000
4001,356,39,0.0,1989-03-26 00:00:00,constructor_results_4001
4002,356,46,0.0,1989-03-26 00:00:00,constructor_results_4002
4003,357,1,15.0,1989-04-23 00:00:00,constructor_results_4003
4004,357,22,4.0,1989-04-23 00:00:00,constructor_results_4004
4005,357,3,3.0,1989-04-23 00:00:00,constructor_results_4005
4006,357,21,2.0,1989-04-23 00:00:00,constructor_results_4006
4007,357,25,1.0,1989-04-23 00:00:00,constructor_results_4007
4008,357,35,0.0,1989-04-23 00:00:00,constructor_results_4008
4009,357,39,0.0,1989-04-23 00:00:00,constructor_results_4009
4010,357,45,0.0,1989-04-23 00:00:00,constructor_results_4010
4011,357,34,0.0,1989-04-23 00:00:00,constructor_results_4011
4012,357,32,0.0,1989-04-23 00:00:00,constructor_results_4012
4013,357,18,0.0,1989-04-23 00:00:00,constructor_results_4013
4014,357,37,0.0,1989-04-23 00:00:00,constructor_results_4014
4015,357,6,0.0,1989-04-23 00:00:00,constructor_results_4015
4016,357,27,0.0,1989-04-23 00:00:00,constructor_results_4016
4017,357,33,0.0,1989-04-23 00:00:00,constructor_results_4017
4018,357,48,0.0,1989-04-23 00:00:00,constructor_results_4018
4019,357,42,0.0,1989-04-23 00:00:00,constructor_results_4019
4020,357,46,0.0,1989-04-23 00:00:00,constructor_results_4020
4021,357,44,0.0,1989-04-23 00:00:00,constructor_results_4021
4022,357,49,0.0,1989-04-23 00:00:00,constructor_results_4022
4023,358,1,15.0,1989-05-07 00:00:00,constructor_results_4023
4024,358,34,5.0,1989-05-07 00:00:00,constructor_results_4024
4025,358,35,3.0,1989-05-07 00:00:00,constructor_results_4025
4026,358,25,2.0,1989-05-07 00:00:00,constructor_results_4026
4027,358,21,0.0,1989-05-07 00:00:00,constructor_results_4027
4028,358,22,0.0,1989-05-07 00:00:00,constructor_results_4028
4029,358,3,0.0,1989-05-07 00:00:00,constructor_results_4029
4030,358,37,0.0,1989-05-07 00:00:00,constructor_results_4030
4031,358,27,0.0,1989-05-07 00:00:00,constructor_results_4031
4032,358,18,0.0,1989-05-07 00:00:00,constructor_results_4032
4033,358,39,0.0,1989-05-07 00:00:00,constructor_results_4033
4034,358,42,0.0,1989-05-07 00:00:00,constructor_results_4034
4035,358,33,0.0,1989-05-07 00:00:00,constructor_results_4035
4036,358,32,0.0,1989-05-07 00:00:00,constructor_results_4036
4037,358,6,0.0,1989-05-07 00:00:00,constructor_results_4037
4038,358,48,0.0,1989-05-07 00:00:00,constructor_results_4038
4039,358,45,0.0,1989-05-07 00:00:00,constructor_results_4039
4040,358,46,0.0,1989-05-07 00:00:00,constructor_results_4040
4041,358,49,0.0,1989-05-07 00:00:00,constructor_results_4041
4042,358,44,0.0,1989-05-07 00:00:00,constructor_results_4042
4043,359,1,11.0,1989-05-28 00:00:00,constructor_results_4043
4044,359,3,6.0,1989-05-28 00:00:00,constructor_results_4044
4045,359,25,4.0,1989-05-28 00:00:00,constructor_results_4045
4046,359,22,3.0,1989-05-28 00:00:00,constructor_results_4046
4047,359,39,1.0,1989-05-28 00:00:00,constructor_results_4047
4048,359,21,0.0,1989-05-28 00:00:00,constructor_results_4048
4049,359,27,0.0,1989-05-28 00:00:00,constructor_results_4049
4050,359,34,0.0,1989-05-28 00:00:00,constructor_results_4050
4051,359,32,0.0,1989-05-28 00:00:00,constructor_results_4051
4052,359,48,0.0,1989-05-28 00:00:00,constructor_results_4052
4053,359,35,0.0,1989-05-28 00:00:00,constructor_results_4053
4054,359,18,0.0,1989-05-28 00:00:00,constructor_results_4054
4055,359,6,0.0,1989-05-28 00:00:00,constructor_results_4055
4056,359,33,0.0,1989-05-28 00:00:00,constructor_results_4056
4057,359,46,0.0,1989-05-28 00:00:00,constructor_results_4057
4058,359,37,0.0,1989-05-28 00:00:00,constructor_results_4058
4059,359,42,0.0,1989-05-28 00:00:00,constructor_results_4059
4060,359,44,0.0,1989-05-28 00:00:00,constructor_results_4060
4061,359,45,0.0,1989-05-28 00:00:00,constructor_results_4061
4062,359,49,0.0,1989-05-28 00:00:00,constructor_results_4062
4063,360,1,9.0,1989-06-04 00:00:00,constructor_results_4063
4064,360,3,7.0,1989-06-04 00:00:00,constructor_results_4064
4065,360,21,4.0,1989-06-04 00:00:00,constructor_results_4065
4066,360,48,3.0,1989-06-04 00:00:00,constructor_results_4066
4067,360,22,2.0,1989-06-04 00:00:00,constructor_results_4067
4068,360,39,0.0,1989-06-04 00:00:00,constructor_results_4068
4069,360,35,0.0,1989-06-04 00:00:00,constructor_results_4069
4070,360,25,0.0,1989-06-04 00:00:00,constructor_results_4070
4071,360,6,0.0,1989-06-04 00:00:00,constructor_results_4071
4072,360,32,0.0,1989-06-04 00:00:00,constructor_results_4072
4073,360,46,0.0,1989-06-04 00:00:00,constructor_results_4073
4074,360,18,0.0,1989-06-04 00:00:00,constructor_results_4074
4075,360,34,0.0,1989-06-04 00:00:00,constructor_results_4075
4076,360,37,0.0,1989-06-04 00:00:00,constructor_results_4076
4077,360,33,0.0,1989-06-04 00:00:00,constructor_results_4077
4078,360,27,0.0,1989-06-04 00:00:00,constructor_results_4078
4079,360,42,0.0,1989-06-04 00:00:00,constructor_results_4079
4080,360,45,0.0,1989-06-04 00:00:00,constructor_results_4080
4081,360,44,0.0,1989-06-04 00:00:00,constructor_results_4081
4082,360,49,0.0,1989-06-04 00:00:00,constructor_results_4082
4083,361,3,15.0,1989-06-18 00:00:00,constructor_results_4083
4084,361,35,5.0,1989-06-18 00:00:00,constructor_results_4084
4085,361,32,3.0,1989-06-18 00:00:00,constructor_results_4085
4086,361,27,2.0,1989-06-18 00:00:00,constructor_results_4086
4087,361,1,0.0,1989-06-18 00:00:00,constructor_results_4087
4088,361,48,0.0,1989-06-18 00:00:00,constructor_results_4088
4089,361,42,0.0,1989-06-18 00:00:00,constructor_results_4089
4090,361,21,0.0,1989-06-18 00:00:00,constructor_results_4090
4091,361,25,0.0,1989-06-18 00:00:00,constructor_results_4091
4092,361,45,0.0,1989-06-18 00:00:00,constructor_results_4092
4093,361,37,0.0,1989-06-18 00:00:00,constructor_results_4093
4094,361,33,0.0,1989-06-18 00:00:00,constructor_results_4094
4095,361,46,0.0,1989-06-18 00:00:00,constructor_results_4095
4096,361,18,0.0,1989-06-18 00:00:00,constructor_results_4096
4097,361,6,0.0,1989-06-18 00:00:00,constructor_results_4097
4098,361,39,0.0,1989-06-18 00:00:00,constructor_results_4098
4099,361,34,0.0,1989-06-18 00:00:00,constructor_results_4099
4100,361,22,0.0,1989-06-18 00:00:00,constructor_results_4100
4101,361,44,0.0,1989-06-18 00:00:00,constructor_results_4101
4102,361,49,0.0,1989-06-18 00:00:00,constructor_results_4102
4103,362,1,9.0,1989-07-09 00:00:00,constructor_results_4103
4104,362,6,6.0,1989-07-09 00:00:00,constructor_results_4104
4105,362,3,4.0,1989-07-09 00:00:00,constructor_results_4105
4106,362,25,3.0,1989-07-09 00:00:00,constructor_results_4106
4107,362,46,2.0,1989-07-09 00:00:00,constructor_results_4107
4108,362,27,1.0,1989-07-09 00:00:00,constructor_results_4108
4109,362,21,0.0,1989-07-09 00:00:00,constructor_results_4109
4110,362,32,0.0,1989-07-09 00:00:00,constructor_results_4110
4111,362,22,0.0,1989-07-09 00:00:00,constructor_results_4111
4112,362,33,0.0,1989-07-09 00:00:00,constructor_results_4112
4113,362,37,0.0,1989-07-09 00:00:00,constructor_results_4113
