constructorStandingsId,raceId,constructorId,points,position,wins,date,constructor_standings_rownum
4636,273,1,6.0,2,0,1993-03-14 00:00:00,constructor_standings_2742
4635,273,3,10.0,1,1,1993-03-14 00:00:00,constructor_standings_2743
4652,274,26,0.0,11,0,1993-03-28 00:00:00,constructor_standings_2744
4651,274,33,0.0,10,0,1993-03-28 00:00:00,constructor_standings_2745
4650,274,32,4.0,5,0,1993-03-28 00:00:00,constructor_standings_2746
4649,274,22,4.0,4,0,1993-03-28 00:00:00,constructor_standings_2747
4648,274,29,0.0,9,0,1993-03-28 00:00:00,constructor_standings_2748
4647,274,6,1.0,8,0,1993-03-28 00:00:00,constructor_standings_2749
4646,274,15,2.0,7,0,1993-03-28 00:00:00,constructor_standings_2750
4645,274,18,3.0,6,0,1993-03-28 00:00:00,constructor_standings_2751
4644,274,27,6.0,3,0,1993-03-28 00:00:00,constructor_standings_2752
4643,274,1,16.0,1,1,1993-03-28 00:00:00,constructor_standings_2753
4642,274,3,16.0,2,1,1993-03-28 00:00:00,constructor_standings_2754
4664,275,17,0.0,11,0,1993-04-11 00:00:00,constructor_standings_2755
4663,275,26,0.0,12,0,1993-04-11 00:00:00,constructor_standings_2756
4662,275,33,0.0,9,0,1993-04-11 00:00:00,constructor_standings_2757
4661,275,32,7.0,3,0,1993-04-11 00:00:00,constructor_standings_2758
4660,275,22,6.0,4,0,1993-04-11 00:00:00,constructor_standings_2759
4659,275,29,0.0,10,0,1993-04-11 00:00:00,constructor_standings_2760
4658,275,6,1.0,8,0,1993-04-11 00:00:00,constructor_standings_2761
4657,275,15,2.0,7,0,1993-04-11 00:00:00,constructor_standings_2762
4656,275,18,4.0,6,0,1993-04-11 00:00:00,constructor_standings_2763
4655,275,27,6.0,5,0,1993-04-11 00:00:00,constructor_standings_2764
4654,275,1,26.0,1,2,1993-04-11 00:00:00,constructor_standings_2765
4653,275,3,26.0,2,1,1993-04-11 00:00:00,constructor_standings_2766
4676,276,17,0.0,12,0,1993-04-25 00:00:00,constructor_standings_2767
4675,276,26,0.0,11,0,1993-04-25 00:00:00,constructor_standings_2768
4674,276,33,2.0,8,0,1993-04-25 00:00:00,constructor_standings_2769
4673,276,32,7.0,5,0,1993-04-25 00:00:00,constructor_standings_2770
4672,276,22,12.0,3,0,1993-04-25 00:00:00,constructor_standings_2771
4671,276,29,0.0,10,0,1993-04-25 00:00:00,constructor_standings_2772
4670,276,6,1.0,9,0,1993-04-25 00:00:00,constructor_standings_2773
4669,276,15,5.0,6,0,1993-04-25 00:00:00,constructor_standings_2774
4668,276,18,5.0,7,0,1993-04-25 00:00:00,constructor_standings_2775
4667,276,27,10.0,4,0,1993-04-25 00:00:00,constructor_standings_2776
4666,276,1,26.0,2,2,1993-04-25 00:00:00,constructor_standings_2777
4665,276,3,36.0,1,2,1993-04-25 00:00:00,constructor_standings_2778
4688,277,17,0.0,12,0,1993-05-09 00:00:00,constructor_standings_2779
4687,277,26,0.0,11,0,1993-05-09 00:00:00,constructor_standings_2780
4686,277,33,2.0,8,0,1993-05-09 00:00:00,constructor_standings_2781
4685,277,32,7.0,5,0,1993-05-09 00:00:00,constructor_standings_2782
4684,277,22,19.0,3,0,1993-05-09 00:00:00,constructor_standings_2783
4683,277,29,0.0,10,0,1993-05-09 00:00:00,constructor_standings_2784
4682,277,6,2.0,9,0,1993-05-09 00:00:00,constructor_standings_2785
4681,277,15,5.0,6,0,1993-05-09 00:00:00,constructor_standings_2786
4680,277,18,5.0,7,0,1993-05-09 00:00:00,constructor_standings_2787
4679,277,27,10.0,4,0,1993-05-09 00:00:00,constructor_standings_2788
4678,277,1,34.0,2,2,1993-05-09 00:00:00,constructor_standings_2789
4677,277,3,46.0,1,3,1993-05-09 00:00:00,constructor_standings_2790
4701,278,25,0.0,13,0,1993-05-23 00:00:00,constructor_standings_2791
4700,278,17,0.0,12,0,1993-05-23 00:00:00,constructor_standings_2792
4699,278,26,0.0,11,0,1993-05-23 00:00:00,constructor_standings_2793
4698,278,33,2.0,9,0,1993-05-23 00:00:00,constructor_standings_2794
4697,278,32,7.0,5,0,1993-05-23 00:00:00,constructor_standings_2795
4696,278,22,19.0,3,0,1993-05-23 00:00:00,constructor_standings_2796
4695,278,29,0.0,10,0,1993-05-23 00:00:00,constructor_standings_2797
4694,278,6,6.0,7,0,1993-05-23 00:00:00,constructor_standings_2798
4693,278,15,5.0,8,0,1993-05-23 00:00:00,constructor_standings_2799
4692,278,18,7.0,6,0,1993-05-23 00:00:00,constructor_standings_2800
4691,278,27,11.0,4,0,1993-05-23 00:00:00,constructor_standings_2801
4690,278,1,44.0,2,3,1993-05-23 00:00:00,constructor_standings_2802
4689,278,3,55.0,1,3,1993-05-23 00:00:00,constructor_standings_2803
4727,280,25,0.0,13,0,1993-07-04 00:00:00,constructor_standings_2804
4726,280,17,0.0,11,0,1993-07-04 00:00:00,constructor_standings_2805
4714,279,25,0.0,13,0,1993-06-13 00:00:00,constructor_standings_2806
4713,279,17,0.0,12,0,1993-06-13 00:00:00,constructor_standings_2807
4712,279,26,0.0,11,0,1993-06-13 00:00:00,constructor_standings_2808
4711,279,33,2.0,9,0,1993-06-13 00:00:00,constructor_standings_2809
4710,279,32,7.0,6,0,1993-06-13 00:00:00,constructor_standings_2810
4709,279,22,25.0,3,0,1993-06-13 00:00:00,constructor_standings_2811
4708,279,29,0.0,10,0,1993-06-13 00:00:00,constructor_standings_2812
4707,279,6,9.0,5,0,1993-06-13 00:00:00,constructor_standings_2813
4706,279,15,6.0,8,0,1993-06-13 00:00:00,constructor_standings_2814
4705,279,18,7.0,7,0,1993-06-13 00:00:00,constructor_standings_2815
4704,279,27,13.0,4,0,1993-06-13 00:00:00,constructor_standings_2816
4703,279,1,44.0,2,3,1993-06-13 00:00:00,constructor_standings_2817
4702,279,3,69.0,1,4,1993-06-13 00:00:00,constructor_standings_2818
4725,280,26,0.0,12,0,1993-07-04 00:00:00,constructor_standings_2819
4724,280,33,2.0,9,0,1993-07-04 00:00:00,constructor_standings_2820
4723,280,32,7.0,6,0,1993-07-04 00:00:00,constructor_standings_2821
4722,280,22,29.0,3,0,1993-07-04 00:00:00,constructor_standings_2822
4721,280,29,0.0,10,0,1993-07-04 00:00:00,constructor_standings_2823
4720,280,6,9.0,5,0,1993-07-04 00:00:00,constructor_standings_2824
4719,280,15,6.0,8,0,1993-07-04 00:00:00,constructor_standings_2825
4718,280,18,7.0,7,0,1993-07-04 00:00:00,constructor_standings_2826
4717,280,27,15.0,4,0,1993-07-04 00:00:00,constructor_standings_2827
4716,280,1,48.0,2,3,1993-07-04 00:00:00,constructor_standings_2828
4715,280,3,85.0,1,5,1993-07-04 00:00:00,constructor_standings_2829
4740,281,25,0.0,13,0,1993-07-11 00:00:00,constructor_standings_2830
4739,281,17,0.0,11,0,1993-07-11 00:00:00,constructor_standings_2831
4738,281,26,0.0,12,0,1993-07-11 00:00:00,constructor_standings_2832
4737,281,33,2.0,9,0,1993-07-11 00:00:00,constructor_standings_2833
4736,281,32,10.0,5,0,1993-07-11 00:00:00,constructor_standings_2834
4735,281,22,39.0,3,0,1993-07-11 00:00:00,constructor_standings_2835
4734,281,29,1.0,10,0,1993-07-11 00:00:00,constructor_standings_2836
4733,281,6,9.0,6,0,1993-07-11 00:00:00,constructor_standings_2837
4732,281,15,6.0,8,0,1993-07-11 00:00:00,constructor_standings_2838
4731,281,18,7.0,7,0,1993-07-11 00:00:00,constructor_standings_2839
4730,281,27,15.0,4,0,1993-07-11 00:00:00,constructor_standings_2840
4729,281,1,50.0,2,3,1993-07-11 00:00:00,constructor_standings_2841
4728,281,3,95.0,1,6,1993-07-11 00:00:00,constructor_standings_2842
4753,282,25,0.0,13,0,1993-07-25 00:00:00,constructor_standings_2843
4752,282,17,0.0,11,0,1993-07-25 00:00:00,constructor_standings_2844
4751,282,26,0.0,12,0,1993-07-25 00:00:00,constructor_standings_2845
4750,282,33,2.0,9,0,1993-07-25 00:00:00,constructor_standings_2846
4749,282,32,10.0,6,0,1993-07-25 00:00:00,constructor_standings_2847
4748,282,22,47.0,3,0,1993-07-25 00:00:00,constructor_standings_2848
4747,282,29,1.0,10,0,1993-07-25 00:00:00,constructor_standings_2849
4746,282,6,10.0,5,0,1993-07-25 00:00:00,constructor_standings_2850
4745,282,15,6.0,8,0,1993-07-25 00:00:00,constructor_standings_2851
4744,282,18,7.0,7,0,1993-07-25 00:00:00,constructor_standings_2852
4743,282,27,19.0,4,0,1993-07-25 00:00:00,constructor_standings_2853
4742,282,1,53.0,2,3,1993-07-25 00:00:00,constructor_standings_2854
4741,282,3,105.0,1,7,1993-07-25 00:00:00,constructor_standings_2855
4766,283,25,0.0,13,0,1993-08-15 00:00:00,constructor_standings_2856
4765,283,17,0.0,11,0,1993-08-15 00:00:00,constructor_standings_2857
4764,283,26,0.0,12,0,1993-08-15 00:00:00,constructor_standings_2858
4763,283,33,2.0,10,0,1993-08-15 00:00:00,constructor_standings_2859
4762,283,32,10.0,6,0,1993-08-15 00:00:00,constructor_standings_2860
4761,283,22,53.0,3,0,1993-08-15 00:00:00,constructor_standings_2861
4760,283,29,4.0,9,0,1993-08-15 00:00:00,constructor_standings_2862
4759,283,6,14.0,5,0,1993-08-15 00:00:00,constructor_standings_2863
4758,283,15,7.0,8,0,1993-08-15 00:00:00,constructor_standings_2864
4757,283,18,7.0,7,0,1993-08-15 00:00:00,constructor_standings_2865
4756,283,27,21.0,4,0,1993-08-15 00:00:00,constructor_standings_2866
4755,283,1,53.0,2,3,1993-08-15 00:00:00,constructor_standings_2867
4754,283,3,115.0,1,8,1993-08-15 00:00:00,constructor_standings_2868
4779,284,25,0.0,13,0,1993-08-29 00:00:00,constructor_standings_2869
4778,284,17,0.0,11,0,1993-08-29 00:00:00,constructor_standings_2870
4777,284,26,0.0,12,0,1993-08-29 00:00:00,constructor_standings_2871
4776,284,33,2.0,10,0,1993-08-29 00:00:00,constructor_standings_2872
4775,284,32,12.0,6,0,1993-08-29 00:00:00,constructor_standings_2873
4774,284,22,60.0,2,0,1993-08-29 00:00:00,constructor_standings_2874
4773,284,29,4.0,9,0,1993-08-29 00:00:00,constructor_standings_2875
4772,284,6,14.0,5,0,1993-08-29 00:00:00,constructor_standings_2876
4771,284,15,7.0,8,0,1993-08-29 00:00:00,constructor_standings_2877
4770,284,18,7.0,7,0,1993-08-29 00:00:00,constructor_standings_2878
4769,284,27,21.0,4,0,1993-08-29 00:00:00,constructor_standings_2879
4768,284,1,56.0,3,3,1993-08-29 00:00:00,constructor_standings_2880
4767,284,3,129.0,1,9,1993-08-29 00:00:00,constructor_standings_2881
4792,285,25,0.0,13,0,1993-09-12 00:00:00,constructor_standings_2882
4791,285,17,0.0,11,0,1993-09-12 00:00:00,constructor_standings_2883
4790,285,26,0.0,12,0,1993-09-12 00:00:00,constructor_standings_2884
4789,285,33,3.0,10,0,1993-09-12 00:00:00,constructor_standings_2885
4788,285,32,12.0,6,0,1993-09-12 00:00:00,constructor_standings_2886
4787,285,22,62.0,2,0,1993-09-12 00:00:00,constructor_standings_2887
4786,285,29,4.0,9,0,1993-09-12 00:00:00,constructor_standings_2888
4785,285,6,20.0,5,0,1993-09-12 00:00:00,constructor_standings_2889
4784,285,15,10.0,7,0,1993-09-12 00:00:00,constructor_standings_2890
4783,285,18,7.0,8,0,1993-09-12 00:00:00,constructor_standings_2891
4782,285,27,21.0,4,0,1993-09-12 00:00:00,constructor_standings_2892
4781,285,1,60.0,3,3,1993-09-12 00:00:00,constructor_standings_2893
4780,285,3,139.0,1,10,1993-09-12 00:00:00,constructor_standings_2894
4805,286,25,0.0,13,0,1993-09-26 00:00:00,constructor_standings_2895
4804,286,17,0.0,11,0,1993-09-26 00:00:00,constructor_standings_2896
4803,286,26,0.0,12,0,1993-09-26 00:00:00,constructor_standings_2897
4802,286,33,3.0,10,0,1993-09-26 00:00:00,constructor_standings_2898
4801,286,32,12.0,6,0,1993-09-26 00:00:00,constructor_standings_2899
4800,286,22,72.0,2,1,1993-09-26 00:00:00,constructor_standings_2900
4799,286,29,4.0,9,0,1993-09-26 00:00:00,constructor_standings_2901
4798,286,6,23.0,4,0,1993-09-26 00:00:00,constructor_standings_2902
4797,286,15,12.0,7,0,1993-09-26 00:00:00,constructor_standings_2903
4796,286,18,7.0,8,0,1993-09-26 00:00:00,constructor_standings_2904
4795,286,27,22.0,5,0,1993-09-26 00:00:00,constructor_standings_2905
4794,286,1,60.0,3,3,1993-09-26 00:00:00,constructor_standings_2906
4793,286,3,149.0,1,10,1993-09-26 00:00:00,constructor_standings_2907
4818,287,25,0.0,13,0,1993-10-24 00:00:00,constructor_standings_2908
4817,287,17,3.0,11,0,1993-10-24 00:00:00,constructor_standings_2909
4816,287,26,0.0,12,0,1993-10-24 00:00:00,constructor_standings_2910
4815,287,33,3.0,10,0,1993-10-24 00:00:00,constructor_standings_2911
4814,287,32,12.0,6,0,1993-10-24 00:00:00,constructor_standings_2912
4813,287,22,72.0,3,1,1993-10-24 00:00:00,constructor_standings_2913
4812,287,29,4.0,9,0,1993-10-24 00:00:00,constructor_standings_2914
4811,287,6,23.0,4,0,1993-10-24 00:00:00,constructor_standings_2915
4810,287,15,12.0,7,0,1993-10-24 00:00:00,constructor_standings_2916
4809,287,18,7.0,8,0,1993-10-24 00:00:00,constructor_standings_2917
4808,287,27,22.0,5,0,1993-10-24 00:00:00,constructor_standings_2918
4807,287,1,74.0,2,4,1993-10-24 00:00:00,constructor_standings_2919
4806,287,3,158.0,1,10,1993-10-24 00:00:00,constructor_standings_2920
4831,288,25,0.0,13,0,1993-11-07 00:00:00,constructor_standings_2921
4830,288,17,3.0,11,0,1993-11-07 00:00:00,constructor_standings_2922
4829,288,26,0.0,12,0,1993-11-07 00:00:00,constructor_standings_2923
4828,288,33,3.0,10,0,1993-11-07 00:00:00,constructor_standings_2924
4827,288,32,12.0,6,0,1993-11-07 00:00:00,constructor_standings_2925
4826,288,22,72.0,3,1,1993-11-07 00:00:00,constructor_standings_2926
4825,288,29,4.0,9,0,1993-11-07 00:00:00,constructor_standings_2927
4824,288,6,28.0,4,0,1993-11-07 00:00:00,constructor_standings_2928
4823,288,15,12.0,7,0,1993-11-07 00:00:00,constructor_standings_2929
4822,288,18,7.0,8,0,1993-11-07 00:00:00,constructor_standings_2930
4821,288,27,23.0,5,0,1993-11-07 00:00:00,constructor_standings_2931
4820,288,1,84.0,2,5,1993-11-07 00:00:00,constructor_standings_2932
4819,288,3,168.0,1,10,1993-11-07 00:00:00,constructor_standings_2933
3254,289,33,0.0,8,0,1992-03-01 00:00:00,constructor_standings_2934
3252,289,29,0.0,6,0,1992-03-01 00:00:00,constructor_standings_2935
3255,289,34,0.0,9,0,1992-03-01 00:00:00,constructor_standings_2936
3253,289,17,0.0,7,0,1992-03-01 00:00:00,constructor_standings_2937
3251,289,27,0.0,5,0,1992-03-01 00:00:00,constructor_standings_2938
3250,289,32,1.0,4,0,1992-03-01 00:00:00,constructor_standings_2939
3249,289,22,3.0,3,0,1992-03-01 00:00:00,constructor_standings_2940
3248,289,1,6.0,2,0,1992-03-01 00:00:00,constructor_standings_2941
3247,289,3,16.0,1,1,1992-03-01 00:00:00,constructor_standings_2942
3256,290,3,32.0,1,2,1992-03-22 00:00:00,constructor_standings_2943
3257,290,1,9.0,2,0,1992-03-22 00:00:00,constructor_standings_2944
3258,290,22,7.0,3,0,1992-03-22 00:00:00,constructor_standings_2945
3259,290,32,2.0,5,0,1992-03-22 00:00:00,constructor_standings_2946
3260,290,27,0.0,6,0,1992-03-22 00:00:00,constructor_standings_2947
3261,290,29,0.0,7,0,1992-03-22 00:00:00,constructor_standings_2948
3262,290,17,0.0,10,0,1992-03-22 00:00:00,constructor_standings_2949
3263,290,33,0.0,9,0,1992-03-22 00:00:00,constructor_standings_2950
3264,290,34,0.0,11,0,1992-03-22 00:00:00,constructor_standings_2951
3265,290,25,2.0,4,0,1992-03-22 00:00:00,constructor_standings_2952
3266,290,35,0.0,8,0,1992-03-22 00:00:00,constructor_standings_2953
3267,291,3,48.0,1,3,1992-04-05 00:00:00,constructor_standings_2954
3268,291,1,9.0,3,0,1992-04-05 00:00:00,constructor_standings_2955
3269,291,22,11.0,2,0,1992-04-05 00:00:00,constructor_standings_2956
3270,291,32,2.0,6,0,1992-04-05 00:00:00,constructor_standings_2957
3271,291,27,0.0,8,0,1992-04-05 00:00:00,constructor_standings_2958
3272,291,29,1.0,7,0,1992-04-05 00:00:00,constructor_standings_2959
3273,291,17,0.0,12,0,1992-04-05 00:00:00,constructor_standings_2960
3274,291,33,0.0,11,0,1992-04-05 00:00:00,constructor_standings_2961
3275,291,34,0.0,13,0,1992-04-05 00:00:00,constructor_standings_2962
3276,291,25,2.0,5,0,1992-04-05 00:00:00,constructor_standings_2963
3277,291,35,0.0,10,0,1992-04-05 00:00:00,constructor_standings_2964
3278,291,6,5.0,4,0,1992-04-05 00:00:00,constructor_standings_2965
3279,291,18,0.0,9,0,1992-04-05 00:00:00,constructor_standings_2966
3322,293,3,74.0,1,5,1992-05-17 00:00:00,constructor_standings_2967
3321,292,37,0.0,11,0,1992-05-03 00:00:00,constructor_standings_2968
3320,292,18,0.0,10,0,1992-05-03 00:00:00,constructor_standings_2969
3319,292,6,9.0,4,0,1992-05-03 00:00:00,constructor_standings_2970
3318,292,35,1.0,8,0,1992-05-03 00:00:00,constructor_standings_2971
3317,292,25,2.0,6,0,1992-05-03 00:00:00,constructor_standings_2972
3310,292,22,17.0,2,0,1992-05-03 00:00:00,constructor_standings_2973
3311,292,32,2.0,7,0,1992-05-03 00:00:00,constructor_standings_2974
3312,292,27,0.0,9,0,1992-05-03 00:00:00,constructor_standings_2975
3313,292,29,3.0,5,0,1992-05-03 00:00:00,constructor_standings_2976
3314,292,17,0.0,13,0,1992-05-03 00:00:00,constructor_standings_2977
3315,292,33,0.0,12,0,1992-05-03 00:00:00,constructor_standings_2978
3316,292,34,0.0,14,0,1992-05-03 00:00:00,constructor_standings_2979
3309,292,1,12.0,3,0,1992-05-03 00:00:00,constructor_standings_2980
3308,292,3,58.0,1,4,1992-05-03 00:00:00,constructor_standings_2981
3323,293,1,16.0,3,0,1992-05-17 00:00:00,constructor_standings_2982
3324,293,22,20.0,2,0,1992-05-17 00:00:00,constructor_standings_2983
3325,293,32,2.0,7,0,1992-05-17 00:00:00,constructor_standings_2984
3326,293,27,0.0,9,0,1992-05-17 00:00:00,constructor_standings_2985
3327,293,29,5.0,5,0,1992-05-17 00:00:00,constructor_standings_2986
3328,293,17,0.0,10,0,1992-05-17 00:00:00,constructor_standings_2987
3329,293,33,0.0,13,0,1992-05-17 00:00:00,constructor_standings_2988
3330,293,34,0.0,14,0,1992-05-17 00:00:00,constructor_standings_2989
3331,293,25,2.0,6,0,1992-05-17 00:00:00,constructor_standings_2990
3332,293,35,2.0,8,0,1992-05-17 00:00:00,constructor_standings_2991
3333,293,6,9.0,4,0,1992-05-17 00:00:00,constructor_standings_2992
3334,293,18,0.0,11,0,1992-05-17 00:00:00,constructor_standings_2993
3335,293,37,0.0,12,0,1992-05-17 00:00:00,constructor_standings_2994
3336,294,3,84.0,1,5,1992-05-31 00:00:00,constructor_standings_2995
3337,294,1,26.0,2,1,1992-05-31 00:00:00,constructor_standings_2996
3338,294,22,25.0,3,0,1992-05-31 00:00:00,constructor_standings_2997
3339,294,32,2.0,7,0,1992-05-31 00:00:00,constructor_standings_2998
3340,294,27,0.0,11,0,1992-05-31 00:00:00,constructor_standings_2999
3341,294,29,5.0,5,0,1992-05-31 00:00:00,constructor_standings_3000
3342,294,17,0.0,12,0,1992-05-31 00:00:00,constructor_standings_3001
3343,294,33,1.0,9,0,1992-05-31 00:00:00,constructor_standings_3002
3344,294,34,0.0,14,0,1992-05-31 00:00:00,constructor_standings_3003
3345,294,25,2.0,6,0,1992-05-31 00:00:00,constructor_standings_3004
3346,294,35,2.0,8,0,1992-05-31 00:00:00,constructor_standings_3005
3347,294,6,9.0,4,0,1992-05-31 00:00:00,constructor_standings_3006
3348,294,18,0.0,10,0,1992-05-31 00:00:00,constructor_standings_3007
3349,294,37,0.0,13,0,1992-05-31 00:00:00,constructor_standings_3008
3350,295,3,84.0,1,5,1992-06-14 00:00:00,constructor_standings_3009
3351,295,1,36.0,2,2,1992-06-14 00:00:00,constructor_standings_3010
3352,295,22,31.0,3,0,1992-06-14 00:00:00,constructor_standings_3011
3353,295,32,2.0,8,0,1992-06-14 00:00:00,constructor_standings_3012
3354,295,27,1.0,10,0,1992-06-14 00:00:00,constructor_standings_3013
3355,295,29,5.0,5,0,1992-06-14 00:00:00,constructor_standings_3014
3356,295,17,0.0,13,0,1992-06-14 00:00:00,constructor_standings_3015
3357,295,33,1.0,11,0,1992-06-14 00:00:00,constructor_standings_3016
3358,295,34,0.0,14,0,1992-06-14 00:00:00,constructor_standings_3017
3359,295,25,4.0,6,0,1992-06-14 00:00:00,constructor_standings_3018
3360,295,35,2.0,9,0,1992-06-14 00:00:00,constructor_standings_3019
3361,295,6,13.0,4,0,1992-06-14 00:00:00,constructor_standings_3020
3362,295,18,0.0,12,0,1992-06-14 00:00:00,constructor_standings_3021
3363,295,37,3.0,7,0,1992-06-14 00:00:00,constructor_standings_3022
3364,296,3,100.0,1,6,1992-07-05 00:00:00,constructor_standings_3023
3365,296,1,36.0,2,2,1992-07-05 00:00:00,constructor_standings_3024
3366,296,22,35.0,3,0,1992-07-05 00:00:00,constructor_standings_3025
3367,296,32,6.0,5,0,1992-07-05 00:00:00,constructor_standings_3026
3368,296,27,3.0,9,0,1992-07-05 00:00:00,constructor_standings_3027
3369,296,29,5.0,6,0,1992-07-05 00:00:00,constructor_standings_3028
3370,296,17,0.0,13,0,1992-07-05 00:00:00,constructor_standings_3029
3371,296,33,1.0,11,0,1992-07-05 00:00:00,constructor_standings_3030
3372,296,34,0.0,14,0,1992-07-05 00:00:00,constructor_standings_3031
3373,296,25,4.0,7,0,1992-07-05 00:00:00,constructor_standings_3032
3374,296,35,2.0,10,0,1992-07-05 00:00:00,constructor_standings_3033
3375,296,6,13.0,4,0,1992-07-05 00:00:00,constructor_standings_3034
3376,296,18,0.0,12,0,1992-07-05 00:00:00,constructor_standings_3035
3377,296,37,3.0,8,0,1992-07-05 00:00:00,constructor_standings_3036
3378,297,3,116.0,1,7,1992-07-12 00:00:00,constructor_standings_3037
3379,297,1,38.0,3,2,1992-07-12 00:00:00,constructor_standings_3038
