row_id,movie_id,title,description,release_date,duration
movies_7503,Q1423820,Happy as One,2006 film by Vanessa Jopp,2006-02-16T00:00:00Z,104.0
movies_7504,Q1423873,Maine Pyaar Kyun Kiya?,2005 film by David Dhawan,2005-01-01T00:00:00Z,145.0
movies_7505,Q1423971,The Virgin Suicides,1999 film directed by Sofia Coppola,2000-04-21T00:00:00Z,97.0
movies_7506,Q1424273,If I Were a Rich Man,2002 film directed by Gérard Bitton and Michel Munz,2002-01-01T00:00:00Z,105.0
movies_7507,Q14243960,Ship of Theseus,2012 Indian drama film by Anand Gandhi,2012-09-06T00:00:00Z,
movies_7508,Q1424825,Captain Corelli's Mandolin,2001 film by John Madden,2001-01-01T00:00:00Z,124.0
movies_7509,Q1424884,I Love Me,2012 film directed by B. Unnikrishnan,2012-01-01T00:00:00Z,
movies_7510,Q1424889,Crustacés et Coquillages,2005 film directed by Olivier Ducastel and Jacques Martineau,2005-01-01T00:00:00Z,90.0
movies_7511,Q1424930,The Uncertainty Principle,2002 film,2002-01-01T00:00:00Z,133.0
movies_7512,Q1425300,Bavuttiyude Namathil,2012 film by G. S. Vijayan,2012-11-21T00:00:00Z,
movies_7513,Q1425685,The Dinosaur Project,2012 film by Sid Bennett,2012-08-10T00:00:00Z,84.0
movies_7514,Q1426069,Karma Yodha,2012 film by Major Ravi,2012-01-01T00:00:00Z,
movies_7515,Q142695,Elite Squad: The Enemy Within,2010 Brazilian crime film directed by José Padilha,2010-10-08T00:00:00Z,115.0
movies_7516,Q1427204,Josh,2000 film by Mansoor Khan,2000-01-01T00:00:00Z,160.0
movies_7517,Q1427248,Flash of Genius,2008 American film by Marc Abraham,2008-01-01T00:00:00Z,120.0
movies_7518,Q14272676,The Other Woman,2014 American film directed by Nick Cassavetes,2014-04-01T00:00:00Z,109.0
movies_7519,Q1427521,Jason X,2001 film directed by James Isaac,2001-07-24T00:00:00Z,88.0
movies_7520,Q1427789,"Krauts, Doubts & Rock ‘n’ Roll",2008 film by Christian Görlitz,2008-01-01T00:00:00Z,101.0
movies_7521,Q1428139,Dreamland,2006 film directed by Jason Matzner,2006-01-01T00:00:00Z,88.0
movies_7522,Q14282473,Killer Toon,2013 film,2013-01-01T00:00:00Z,105.0
movies_7523,Q1428301,School Day of the Dead,2000 film directed by Tetsuo Shinohara,2000-01-01T00:00:00Z,100.0
movies_7524,Q1428455,Stealing Rembrandt,2003 film by Jannik Johansen,2003-09-05T00:00:00Z,108.0
movies_7525,Q1428689,Air Collision,2012 film by Liz Adams,2012-01-01T00:00:00Z,85.0
movies_7526,Q14302636,The Police Officer's Wife,2013 film,2013-01-01T00:00:00Z,175.0
movies_7527,Q1430336,The Fever,2004 film by Carlo Gabriel Nero,2004-01-01T00:00:00Z,83.0
movies_7528,Q1430594,Fluerne på væggen,2005 film by Åke Sandgren,2005-08-12T00:00:00Z,95.0
movies_7529,Q1430996,Black Sun,2005 documentary film by Gary Tam,2005-01-01T00:00:00Z,70.0
movies_7530,Q1431299,Hinokio,2005 film,2005-01-01T00:00:00Z,111.0
movies_7531,Q14315430,Mac & Devin Go to High School,2012 film,2012-01-01T00:00:00Z,75.0
movies_7532,Q1431639,Skipped Parts,2001 film by Tamra Davis,2001-01-01T00:00:00Z,100.0
movies_7533,Q1431684,What Planet Are You From?,2000 film by Mike Nichols,2000-01-01T00:00:00Z,101.0
movies_7534,Q14317024,True Story,2015 film directed by Rupert Goold,2014-01-01T00:00:00Z,100.0
movies_7535,Q1431878,Shipwrecked,1990 film by Nils Gaup,2020-08-13T00:00:00Z,92.0
movies_7536,Q14320,The Day After Tomorrow,2004 film by Roland Emmerich,2004-05-27T00:00:00Z,118.0
movies_7537,Q1432136,A Different Loyalty,2004 film by Marek Kanievska,2004-01-01T00:00:00Z,96.0
movies_7538,Q14323819,A Litre of Tears,2005 film directed by Riki Okamura,2005-01-01T00:00:00Z,98.0
movies_7539,Q14324139,Lalon,2004 film by Tanvir Mokammel,2004-01-01T00:00:00Z,
movies_7540,Q14324275,Nasha,2013 film,2013-01-01T00:00:00Z,
movies_7541,Q14324388,To See the Sea,2014 film by Jiři Mádl,2014-03-06T00:00:00Z,90.0
movies_7542,Q1432480,Phir Milenge,2004 film by Revathi,2004-01-01T00:00:00Z,124.0
movies_7543,Q1432482,Since Otar Left,2003 film by Julie Bertuccelli,2003-01-01T00:00:00Z,103.0
movies_7544,Q14326808,Young Detective Dee: Rise of the Sea Dragon,2013 film directed by Tsui Hark,2013-09-26T00:00:00Z,134.0
movies_7545,Q1432710,Full Frontal,2002 film by Steven Soderbergh,2002-01-01T00:00:00Z,96.0
movies_7546,Q1432853,Maelstrom,2000 film by Denis Villeneuve,2000-01-01T00:00:00Z,87.0
movies_7547,Q14329493,Three Brothers,2014 film by Jan Svěrák,2014-08-14T00:00:00Z,90.0
movies_7548,Q1433265,Troubled Water,2008 film by Erik Poppe,2008-09-26T00:00:00Z,115.0
movies_7549,Q1433657,Hotel Very Welcome,2007 film by Sonja Heiss,2007-01-01T00:00:00Z,89.0
movies_7550,Q14339915,Locke,2013 film by Steven Knight,2013-09-02T00:00:00Z,85.0
movies_7551,Q1434212,Here Without Me,2011 film by Bahram Tavakoli,2011-10-03T00:00:00Z,90.0
movies_7552,Q1434504,Fly Girls,2010 film directed by Robby D.,2010-01-01T00:00:00Z,180.0
movies_7553,Q14346601,Sint & Diego en de Magische Bron van Myra,2012 film,2012-01-01T00:00:00Z,
movies_7554,Q14346752,Sinterklaas & Pakjesboot 13,2006 film by Armando de Boer,2006-10-19T00:00:00Z,
movies_7555,Q1434730,Isabella,2006 Hong Kong film directed by Pang Ho-cheung,2006-01-01T00:00:00Z,91.0
movies_7556,Q1434995,Primer,2004 film directed by Shane Carruth,2004-10-08T00:00:00Z,77.0
movies_7557,Q1435036,The Last Shot,2004 comedy film directed by Jeff Nathanson,2004-09-24T00:00:00Z,93.0
movies_7558,Q1435058,Focus,2001 film by Neal Slavin,2001-09-09T00:00:00Z,102.0
movies_7559,Q1435107,Revolution OS,2001 documentary film,2001-01-01T00:00:00Z,85.0
movies_7560,Q14359607,Dampfnudelblues,2013 film by Ed Herzog,2013-08-01T00:00:00Z,91.0
movies_7561,Q1435966,Fool & Final,2007 film by Ahmed Khan,2007-01-01T00:00:00Z,143.0
movies_7562,Q143605,Tooth Fairy,2010 film by Michael Lembeck,2010-01-01T00:00:00Z,102.0
movies_7563,Q14361469,The Suspect,2013 South Korean film directed by Won Shin-yun,2013-12-24T00:00:00Z,137.0
movies_7564,Q14366059,Child of God,2013 film by James Franco,2013-08-31T00:00:00Z,104.0
movies_7565,Q14369698,Dom Hemingway,2013 film by Richard Shepard,2013-01-01T00:00:00Z,93.0
movies_7566,Q14369796,Infinitely Polar Bear,2014 film,2014-01-01T00:00:00Z,90.0
movies_7567,Q14369911,Maps to the Stars,2014 film directed by David Cronenberg,2014-01-01T00:00:00Z,112.0
movies_7568,Q14369942,Autómata,2014 film by Gabe Ibáñez,2014-01-01T00:00:00Z,109.0
movies_7569,Q14370012,Deliver Us from Evil,2014 film by Scott Derrickson,2014-01-01T00:00:00Z,118.0
movies_7570,Q14370105,Reasonable Doubt,2014 film by Peter Howitt,2014-01-17T00:00:00Z,96.0
movies_7571,Q14370516,The Expendables 3,2014 film directed by Patrick Hughes,2014-08-21T00:00:00Z,126.0
movies_7572,Q143716,Abduction,2011 film directed by John Singleton,2011-09-15T00:00:00Z,106.0
movies_7573,Q14371870,The Salvation,2014 film by Kristian Levring,2014-01-01T00:00:00Z,92.0
movies_7574,Q1437261,Smart People,2008 film by Noam Murro,2008-01-01T00:00:00Z,95.0
movies_7575,Q14387340,"Hateship, Loveship",2013 film by Liza Johnson,2013-09-07T00:00:00Z,104.0
movies_7576,Q14388012,Halima's Path,2012 film by Arsen Anton Ostojić,2012-07-26T00:00:00Z,97.0
movies_7577,Q1438833,Leonard Cohen: I'm Your Man,2005 film by Lian Lunson,2005-01-01T00:00:00Z,105.0
movies_7578,Q1439290,Confusion of Genders,2000 drama film by Ilan Duran Cohen,2000-01-01T00:00:00Z,92.0
movies_7579,Q14394381,Compulsion,2013 film,2013-01-01T00:00:00Z,88.0
movies_7580,Q1439492,Ju-On: The Grudge 2,2003 film by Takashi Shimizu,2003-05-16T00:00:00Z,95.0
movies_7581,Q1439514,Mouth to Mouth,2005 film directed by Alison Murray,2005-06-01T00:00:00Z,98.0
movies_7582,Q1439591,Puffball,2007 film by Nicolas Roeg,2007-01-01T00:00:00Z,120.0
movies_7583,Q14396397,Endless Love,2014 film directed by Shana Feste,2014-02-12T00:00:00Z,104.0
movies_7584,Q1439722,My Life on Ice,2002 film directed by Olivier Ducastel and Jacques Martineau,2002-01-01T00:00:00Z,102.0
movies_7585,Q14399854,The Spy Dad,2003 film by Wong Jing,2003-01-01T00:00:00Z,
movies_7586,Q1440375,Roman Polanski: Wanted and Desired,2008 film by Marina Zenovich,2008-01-01T00:00:00Z,99.0
movies_7587,Q14404793,Stille nacht,2004 film,2004-09-16T00:00:00Z,82.0
movies_7588,Q1440613,Fraktus,2012 film by Lars Jessen,2012-11-08T00:00:00Z,95.0
movies_7589,Q14407638,Jackass Presents: Bad Grandpa,2013 film by Jeff Tremaine,2013-01-01T00:00:00Z,92.0
movies_7590,Q1440814,Virgin Territory,2007 film by David Leland,2007-01-01T00:00:00Z,93.0
movies_7591,Q14421326,The Legend of Hercules,2014 film by Renny Harlin,2014-01-08T00:00:00Z,99.0
movies_7592,Q1442306,Jism 2,2012 film by Pooja Bhatt,2012-01-01T00:00:00Z,130.0
movies_7593,Q1443144,Happy Now?,2001 film directed by Philippa Cousins,2001-01-01T00:00:00Z,96.0
movies_7594,Q14433754,Dear Eleanor,2016 film by Kevin Connolly,2016-07-05T00:00:00Z,89.0
movies_7595,Q14433973,B.A. Pass,2013 film directed by Ajay Bahl,2013-08-02T00:00:00Z,95.0
movies_7596,Q14434297,Big Bad Wolves,2013 film directed by Aharon Keshales and Navot Papushado,2013-01-01T00:00:00Z,110.0
movies_7597,Q1443555,Aftershock,2012 film directed by Nicolás López,2012-09-12T00:00:00Z,90.0
movies_7598,Q14437345,Listen... Amaya,2013 film,2013-01-01T00:00:00Z,
movies_7599,Q1443738,Roberto Succo,2001 film by Cédric Kahn,2001-01-01T00:00:00Z,124.0
movies_7600,Q144380,"Zaina, Rider of the Atlas",2006 film by Bourlem Guerdjou,2006-01-01T00:00:00Z,101.0
movies_7601,Q14439446,Chor Chor Super Chor,2013 film,2013-01-01T00:00:00Z,
movies_7602,Q1444046,Bubble Boy,2001 film directed by Blair Hayes,2001-01-01T00:00:00Z,84.0
movies_7603,Q1444108,The Incredible Burt Wonderstone,2013 film by Lilly Keeley Watts,2013-03-08T00:00:00Z,101.0
movies_7604,Q14453132,Un mondo d'amore,2003 film by Aurelio Grimaldi,2003-01-01T00:00:00Z,88.0
movies_7605,Q14453450,Those Happy Years,2013 film,2013-09-07T00:00:00Z,106.0
movies_7606,Q14458055,Icing,2014 film by Jan Hřebejk,2014-01-01T00:00:00Z,81.0
movies_7607,Q1445893,Lemming,2005 film by Dominik Moll,2005-01-01T00:00:00Z,129.0
movies_7608,Q1446504,Little White Lies,2010 film by Guillaume Canet,2010-01-01T00:00:00Z,154.0
movies_7609,Q14467251,Before I Go to Sleep,2014 film directed by Rowan Joffé,2014-01-01T00:00:00Z,92.0
movies_7610,Q1447525,Schutzengel,2012 film directed by Til Schweiger,2012-06-24T00:00:00Z,133.0
movies_7611,Q144756,Let the Right One In,2008 film directed by Tomas Alfredson,2008-10-24T00:00:00Z,110.0
movies_7612,Q14476188,Striker,2010 film by Chandan Arora,2010-02-05T00:00:00Z,
movies_7613,Q14476380,The First Time,2012 film by Yan Han,2012-01-01T00:00:00Z,
movies_7614,Q14476570,The Silent War,"2012 film by Alan Mak, Felix Chong",2012-01-01T00:00:00Z,120.0
movies_7615,Q1448253,I Dreamed of Africa,2000 film by Hugh Hudson,2000-05-05T00:00:00Z,110.0
movies_7616,Q14488725,The Man from U.N.C.L.E.,2015 film directed by Guy Ritchie,2015-08-02T00:00:00Z,116.0
movies_7617,Q1449664,The Eye 10,"2005 film by Danny Pang Phat, Oxide Pang Chun",2005-03-25T00:00:00Z,82.0
movies_7618,Q14497449,Winnie Mandela,2011 film by Darrell Roodt,2011-01-01T00:00:00Z,102.0
movies_7619,Q14499630,Tuscan Wedding,2014 film by Johan Nijenhuis,2014-01-29T00:00:00Z,104.0
movies_7620,Q1450717,The American Nightmare,2000 film by Ádám Simon,2000-01-01T00:00:00Z,73.0
movies_7621,Q14509721,Are You Here,2013 film directed by Matthew Weiner,2013-01-01T00:00:00Z,114.0
movies_7622,Q14511869,Magic in the Moonlight,2014 film by Woody Allen,2014-07-17T00:00:00Z,98.0
movies_7623,Q14511981,The Book Thief,2014 film by Brian Percival,2013-10-03T00:00:00Z,131.0
movies_7624,Q14512003,12 Rounds 2: Reloaded,2013 film directed by Roel Reiné,2013-01-01T00:00:00Z,94.0
movies_7625,Q14512082,Echoes from the Dead,2013 film by Daniel Alfredson,2013-01-01T00:00:00Z,99.0
movies_7626,Q14512114,Dracula Untold,2014 film directed by Gary Shore,2014-01-01T00:00:00Z,92.0
movies_7627,Q14512148,The Curse of Downers Grove,2014 film by Derick Martini,2014-01-01T00:00:00Z,89.0
movies_7628,Q14512797,All Is by My Side,2013 film by John Ridley,2013-09-07T00:00:00Z,118.0
movies_7629,Q14513321,Warcraft,2016 film directed by Duncan Jones,2016-04-22T00:00:00Z,123.0
movies_7630,Q14514258,Enough Said,2013 film directed by Nicole Holofcener,2013-09-07T00:00:00Z,93.0
movies_7631,Q14514268,Paradise,2013 film by Diablo Cody,2013-01-01T00:00:00Z,
movies_7632,Q1451485,The Feather Fairy,1985 film by Juraj Jakubisko,2010-10-29T00:00:00Z,92.0
movies_7633,Q1451948,Paris,2008 film by Cédric Klapisch,2008-01-01T00:00:00Z,130.0
movies_7634,Q14519487,Wijster,2008 film by Paula van der Oest,2008-05-29T00:00:00Z,90.0
movies_7635,Q1452143,Freche Mädchen,2008 film by Ute Wieland,2008-01-01T00:00:00Z,97.0
movies_7636,Q1452146,Freche Mädchen 2,2010 film by Ute Wieland,2010-01-01T00:00:00Z,97.0
movies_7637,Q14522493,Hercules,2014 film directed by Brett Ratner,2014-07-23T00:00:00Z,98.0
movies_7638,Q14522896,Stonehearst Asylum,2014 film by Brad Anderson,2014-01-01T00:00:00Z,113.0
movies_7639,Q14522920,The F Word,2013 film by Michael Dowse,2013-01-01T00:00:00Z,98.0
movies_7640,Q14523264,Kill the Messenger,2014 film by Michael Cuesta,2014-09-08T00:00:00Z,112.0
movies_7641,Q1452656,Freddy Got Fingered,2001 film by Tom Green,2001-01-01T00:00:00Z,87.0
movies_7642,Q14526650,She's Funny That Way,2014 film directed by Peter Bogdanovich,2014-01-01T00:00:00Z,94.0
movies_7643,Q1452938,Spymate,2006 film by Robert Vince,2006-01-01T00:00:00Z,84.0
movies_7644,Q1453624,Freerunner,2011 film directed by Lawrence Silverstein,2011-01-01T00:00:00Z,89.0
movies_7645,Q14539337,Single Valentine,2013 film,2013-01-01T00:00:00Z,97.0
movies_7646,Q145396,Your Name Is Justine,2005 Luxembourgish film directed by Franco de Peña,2005-08-30T00:00:00Z,98.0
movies_7647,Q14540226,Celestial Wives of the Meadow Mari,2012 film by Aleksei Fedorchenko,2012-11-11T00:00:00Z,106.0
movies_7648,Q14541732,Gippi,2013 film,2013-01-01T00:00:00Z,
movies_7649,Q14541802,Little Crusader,2017 film by Václav Kadrnka,2017-01-01T00:00:00Z,90.0
movies_7650,Q14541928,Totally Talking,2014 film by Tomáš Pavlíček,2014-07-31T00:00:00Z,75.0
movies_7651,Q1454224,Free to Leave,2007 film by Peter Payer,2007-01-01T00:00:00Z,95.0
movies_7652,Q14543185,Tiny Times 2,2013 film by Guo Jingming,2013-01-01T00:00:00Z,113.0
movies_7653,Q14544900,The Girl with Nine Wigs,2013 Film directed by Marc Rothemund,2013-01-01T00:00:00Z,117.0
movies_7654,Q1454748,The Irony of Fate 2,2007 film directed by Timur Bekmambetov,2007-12-21T00:00:00Z,115.0
movies_7655,Q14549501,Quai d'Orsay (film),2013 film by Bertrand Tavernier,2013-08-27T00:00:00Z,113.0
movies_7656,Q1455075,Something Borrowed,2011 film by Luke Greenfield,2011-04-01T00:00:00Z,112.0
movies_7657,Q14550874,The Price of Desire,2015 film by Mary McGuckian,2015-01-01T00:00:00Z,
movies_7658,Q14551360,We Are the Best!,2013 film by Lukas Moodysson,2013-09-09T00:00:00Z,102.0
movies_7659,Q1455242,French conneXion,2007 film,2007-01-01T00:00:00Z,125.0
movies_7660,Q14552558,Pioneer,2013 film directed by Erik Skjoldbjærg,2013-01-01T00:00:00Z,111.0
movies_7661,Q1455464,Marshal Tito's Spirit,1999 film by Vinko Brešan,2001-05-24T00:00:00Z,97.0
movies_7662,Q14556951,How I Live Now,2013 film directed by Kevin Macdonald,2013-09-01T00:00:00Z,101.0
movies_7663,Q14563975,Memories,2013 film by Jeethu Joseph,2013-08-09T00:00:00Z,
movies_7664,Q14564881,L'intrepido,2013 film by Gianni Amelio,2013-08-04T00:00:00Z,104.0
movies_7665,Q14565224,Watchdog,2012 film directed by Juraj Šajmovič,2012-01-01T00:00:00Z,107.0
movies_7666,Q14565630,Vikingdom,2013 film directed by KRU,2013-01-01T00:00:00Z,114.0
movies_7667,Q14565636,One Night Surprise,2013 Chinese film directed by Jin Yimeng,2013-08-09T00:00:00Z,
movies_7668,Q14566094,Unbeatable,2013 film by Dante Lam,2013-07-11T00:00:00Z,122.0
movies_7669,Q1456651,Tsatsiki – vänner för alltid,2001 film by Eddie Thomas Petersen,2001-12-25T00:00:00Z,82.0
movies_7670,Q14566553,Fifty Shades of Grey,2015 film directed by Sam Taylor-Johnson,2015-02-11T00:00:00Z,125.0
movies_7671,Q145688,Vi hade i alla fall tur med vädret – igen,2008 Swedish comedy film by Kjell-Åke Andersson,2008-12-05T00:00:00Z,95.0
movies_7672,Q1457030,Stigmata,1999 film directed by Rupert Wainwright,2000-01-13T00:00:00Z,103.0
movies_7673,Q1457036,Michael Moore Hates America,2004 film by Mike Wilson,2004-01-01T00:00:00Z,125.0
movies_7674,Q145731,Luckytown,2000 film directed by Paul Nicolas,2000-01-01T00:00:00Z,97.0
movies_7675,Q1457659,The Safety of Objects,2001 film by Rose Troche,2001-01-01T00:00:00Z,121.0
movies_7676,Q14578326,Wish I Was Here,2014 film directed by Zach Braff,2014-01-01T00:00:00Z,106.0
movies_7677,Q1457891,Christmas Carol: The Movie,2001 film by Jimmy Murakami,2001-01-01T00:00:00Z,71.0
movies_7678,Q1458177,The Other Side of the Wind,film directed by Orson Welles,2018-01-01T00:00:00Z,122.0
movies_7679,Q1458594,In This World,2002 film by Michael Winterbottom,2002-01-01T00:00:00Z,86.0
movies_7680,Q14594687,Assault on Wall Street,2013 film by Uwe Boll,2013-01-01T00:00:00Z,103.0
movies_7681,Q14594833,The Last of Robin Hood,2013 film by Wash West,2013-01-01T00:00:00Z,90.0
movies_7682,Q14595113,Young Ones,2014 film directed by Jake Paltrow,2014-01-01T00:00:00Z,100.0
movies_7683,Q1459566,Family Rules,2007 film by Marc Meyer,2007-01-01T00:00:00Z,97.0
movies_7684,Q1459759,In the Land of Blood and Honey,2011 film by Angelina Jolie,2011-01-01T00:00:00Z,127.0
movies_7685,Q1460092,Monsters,2010 film by Gareth Edwards,2010-01-01T00:00:00Z,94.0
movies_7686,Q1460394,Young Adult,2011 film directed by Jason Reitman,2011-12-09T00:00:00Z,94.0
movies_7687,Q1460487,Poster Boy,2004 film directed by Zak Tucker,2004-01-01T00:00:00Z,98.0
movies_7688,Q1460522,Tart,2001 film by Christina Wayne,2001-06-15T00:00:00Z,87.0
movies_7689,Q1460779,Repo Men,2010 film directed by Miguel Sapochnik,2010-03-19T00:00:00Z,111.0
movies_7690,Q1461091,The 4th Floor,2003 film by Antonio Mercero,2003-10-31T00:00:00Z,100.0
movies_7691,Q14616749,What Now? Remind Me,2013 film by Joaquim Pinto,2013-08-08T00:00:00Z,164.0
movies_7692,Q1462075,Gregoire Moulin vs. Humanity,2001 film by Artus de Penguern,2001-01-01T00:00:00Z,90.0
movies_7693,Q14623221,Doosukeltha,2013 film by Veeru Potla,2013-01-01T00:00:00Z,161.0
movies_7694,Q14623361,Bula Quo!,2013 British film,2013-01-01T00:00:00Z,
movies_7695,Q14623562,Paradise Lost,2014 film,2014-01-01T00:00:00Z,120.0
movies_7696,Q14623630,My Sweet Orange Tree,2012 film by Marcos Bernstein,2012-09-29T00:00:00Z,97.0
movies_7697,Q14623718,Crush,2013 film by Malik Bader,2013-01-01T00:00:00Z,
movies_7698,Q14623720,Sadako 3D 2,2013 Japanese horror film directed by Tsutomu Hanabusa,2013-08-30T00:00:00Z,96.0
movies_7699,Q14623727,Short Term 12,2013 film by Destin Daniel Cretton,2013-03-10T00:00:00Z,96.0
movies_7700,Q14623735,Paisa,2013 film by Krishna Vamsi,2013-12-05T00:00:00Z,
movies_7701,Q1462630,Why We Fight,2005 film by Eugene Jarecki,2005-01-01T00:00:00Z,98.0
